dept_co,dept_nombre,muni_co,muni_nombre,mesas_total,mesas_escrutadas,pct_mesas_escrutadas,total_votantes,pct_participacion,total_abstencion,votos_nulos,votos_no_marcados,votos_blancos,votos_validos,codcan,codpar,candidato_presidente,candidato_vicepresidente,votos_candidato,pct_votos_candidato
12,CESAR,12075,AGUACHICA,237,237,100.0,46530,59.87,31186,621,79,732,45830,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,20,0.04
12,CESAR,12075,AGUACHICA,237,237,100.0,46530,59.87,31186,621,79,732,45830,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,15,0.03
12,CESAR,12075,AGUACHICA,237,237,100.0,46530,59.87,31186,621,79,732,45830,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,14,0.03
12,CESAR,12075,AGUACHICA,237,237,100.0,46530,59.87,31186,621,79,732,45830,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,7,0.01
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,563,64.26
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,175,19.97
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,110,12.55
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.79
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,4,0.45
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,4,0.45
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,1,0.11
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,1,0.11
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.11
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,0,0.0
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
27,SANTANDER,27004,AGUADA,5,5,100.0,882,57.91,641,5,1,10,876,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,5965,55.38
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,2250,20.89
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1608,14.93
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,349,3.24
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,154,1.42
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,108,1.0
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,57,0.52
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,42,0.38
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,25,0.23
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,15,0.13
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,9,0.08
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,8,0.07
09,CALDAS,09004,AGUADAS,59,59,100.0,11026,58.15,7933,189,67,178,10770,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,2,0.01
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,11764,57.15
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,5718,27.78
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1455,7.06
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,530,2.57
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,476,2.31
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,90,0.43
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,34,0.16
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,29,0.14
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,26,0.12
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,26,0.12
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,14,0.06
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,10,0.04
46,CASANARE,46040,AGUAZUL,88,88,100.0,21094,71.1,8572,471,42,404,20581,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,0.02
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,13803,54.99
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,9641,38.41
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,674,2.68
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,366,1.45
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,126,0.5
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,69,0.27
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,38,0.15
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,32,0.12
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,13,0.05
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,12,0.04
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,8,0.03
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,6,0.02
12,CESAR,12150,AGUSTIN CODAZZI,155,155,100.0,25399,47.01,28628,241,61,304,25097,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,5,0.01
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4851,52.94
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,3058,33.37
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,690,7.53
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,150,1.63
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,146,1.59
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,59,0.64
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,16,0.17
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,14,0.15
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,11,0.12
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,4,0.04
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,3,0.03
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
19,HUILA,19010,AIPE,50,50,100.0,9266,56.76,7058,88,16,158,9162,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.01
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1883,55.77
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,868,25.71
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,339,10.04
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,108,3.19
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,55,1.62
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,43,1.27
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,0.29
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,0.08
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,2,0.05
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.02
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.02
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
15,CUNDINAMARCA,15007,ALBAN,17,17,100.0,3421,61.69,2124,41,4,63,3376,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1787,40.27
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1674,37.72
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,734,16.54
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,67,1.51
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,37,0.83
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,17,0.38
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,14,0.31
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,8,0.18
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,4,0.09
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.04
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.02
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.02
23,NARIÑO,23004,ALBAN (SAN JOSE),25,25,100.0,4515,60.26,2977,66,12,90,4437,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.02
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1217,60.63
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,396,19.73
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,323,16.09
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,23,1.14
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,11,0.54
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.34
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,6,0.29
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,0.14
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,2,0.09
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,1,0.04
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.04
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
27,SANTANDER,27007,ALBANIA,15,15,100.0,2025,55.98,1592,11,7,17,2007,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1420,61.87
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,594,25.88
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,103,4.48
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,51,2.22
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,45,1.96
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,14,0.61
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,5,0.21
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,5,0.21
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,3,0.13
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,0.13
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,2,0.08
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,1,0.04
44,CAQUETA,44002,ALBANIA,14,14,100.0,2336,51.71,2181,34,7,48,2295,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,1,0.04
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,7040,71.2
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2387,24.14
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,104,1.05
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,79,0.79
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,75,0.75
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,26,0.26
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,22,0.22
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,11,0.11
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,9,0.09
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.07
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,5,0.05
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,3,0.03
48,LA GUAJIRA,48002,ALBANIA,65,65,100.0,10030,45.17,12171,109,34,118,9887,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.01
31,VALLE,31004,ALCALA,38,38,100.0,6412,50.87,6192,122,32,108,6258,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2833,45.27
31,VALLE,31004,ALCALA,38,38,100.0,6412,50.87,6192,122,32,108,6258,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2456,39.24
31,VALLE,31004,ALCALA,38,38,100.0,6412,50.87,6192,122,32,108,6258,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,481,7.68
